	-log10(fdr_BH)	log2(fold_change)	Gene	fold_change
sp|O15144|ARPC2_HUMAN Actin-related protein 2/3 complex subunit 2 OS=Homo sapiens OX=9606 GN=ARPC2 PE=1 SV=1	0.273039552657769	-0.09207898538878356	ARPC2	0.9381698317040109
sp|O15145|ARPC3_HUMAN Actin-related protein 2/3 complex subunit 3 OS=Homo sapiens OX=9606 GN=ARPC3 PE=1 SV=3	1.3213510883232447	-0.3438977182463096	ARPC3	0.7879097439620871
sp|O15155|BET1_HUMAN BET1 homolog OS=Homo sapiens OX=9606 GN=BET1 PE=1 SV=1	0.07920852178583543	-0.05994389922213805	BET1	0.9593014220871746
sp|O15160|RPAC1_HUMAN DNA-directed RNA polymerases I and III subunit RPAC1 OS=Homo sapiens OX=9606 GN=POLR1C PE=1 SV=1	0.02045786461096404	-0.012278534601453561	POLR1C	0.9915252829594837
sp|O15173|PGRC2_HUMAN Membrane-associated progesterone receptor component 2 OS=Homo sapiens OX=9606 GN=PGRMC2 PE=1 SV=1	0.007793493938046582	-0.0038255533689621757	PGRMC2	0.9973518410437604
sp|O15182|CETN3_HUMAN Centrin-3 OS=Homo sapiens OX=9606 GN=CETN3 PE=1 SV=2	0.029076567633211613	-0.018780651242004343	CETN3	0.9870666090454954
sp|O15212|PFD6_HUMAN Prefoldin subunit 6 OS=Homo sapiens OX=9606 GN=PFDN6 PE=1 SV=1	0.02904533941326074	0.014790897142722192	PFDN6	1.010305003220938
sp|O15213|WDR46_HUMAN WD repeat-containing protein 46 OS=Homo sapiens OX=9606 GN=WDR46 PE=1 SV=3	0.04770928687737733	0.02418325490328499	WDR46	1.0169038348774833
sp|O15226|NKRF_HUMAN NF-kappa-B-repressing factor OS=Homo sapiens OX=9606 GN=NKRF PE=1 SV=2	0.39949086321751326	0.25065740767212047	NKRF	1.189749136712136
sp|O15230|LAMA5_HUMAN Laminin subunit alpha-5 OS=Homo sapiens OX=9606 GN=LAMA5 PE=1 SV=8	0.05774892354622528	-0.05743155730519067	LAMA5	0.960973426786355
sp|O15258|RER1_HUMAN Protein RER1 OS=Homo sapiens OX=9606 GN=RER1 PE=1 SV=1	0.5160114217113179	0.23710246360173493	RER1	1.178623113430283
sp|O15260|SURF4_HUMAN Surfeit locus protein 4 OS=Homo sapiens OX=9606 GN=SURF4 PE=1 SV=3	0.5684836090348564	-0.12937393011899243	SURF4	0.9142281012802083
sp|O15269|SPTC1_HUMAN Serine palmitoyltransferase 1 OS=Homo sapiens OX=9606 GN=SPTLC1 PE=1 SV=1	0.03176435949893249	-0.028830991118617588	SPTLC1	0.980214238782748
sp|O15270|SPTC2_HUMAN Serine palmitoyltransferase 2 OS=Homo sapiens OX=9606 GN=SPTLC2 PE=1 SV=1	1.2002984855778283	0.2235946177445798	SPTLC2	1.16763925406437
sp|O15294|OGT1_HUMAN UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit OS=Homo sapiens OX=9606 GN=OGT PE=1 SV=3	0.20065624001132873	-0.07921659792877134	OGT	0.9465715077708082
sp|O15305|PMM2_HUMAN Phosphomannomutase 2 OS=Homo sapiens OX=9606 GN=PMM2 PE=1 SV=1	0.9282226323175012	-0.3488147678315302	PMM2	0.7852289302216804
sp|O15321|TM9S1_HUMAN Transmembrane 9 superfamily member 1 OS=Homo sapiens OX=9606 GN=TM9SF1 PE=2 SV=2	0.08499672145001029	0.0888399576737604	TM9SF1	1.0635146875942028
sp|O15347|HMGB3_HUMAN High mobility group protein B3 OS=Homo sapiens OX=9606 GN=HMGB3 PE=1 SV=4	0.23997984960385607	-0.09985387937436074	HMGB3	0.9331274967961093
sp|O15355|PPM1G_HUMAN Protein phosphatase 1G OS=Homo sapiens OX=9606 GN=PPM1G PE=1 SV=1	0.15065111788415245	-0.03396689302003897	PPM1G	0.976730942736313
sp|O15371|EIF3D_HUMAN Eukaryotic translation initiation factor 3 subunit D OS=Homo sapiens OX=9606 GN=EIF3D PE=1 SV=1	0.0007111635361341054	0.0003578282162891161	EIF3D	1.0002480583806388
sp|O15372|EIF3H_HUMAN Eukaryotic translation initiation factor 3 subunit H OS=Homo sapiens OX=9606 GN=EIF3H PE=1 SV=1	0.32169475160252203	-0.09923668978179623	EIF3H	0.93352677715009
sp|O15381|NVL_HUMAN Nuclear valosin-containing protein-like OS=Homo sapiens OX=9606 GN=NVL PE=1 SV=1	0.11454826962529661	0.08592853792379762	NVL	1.0613706339942302
sp|O15382|BCAT2_HUMAN Branched-chain-amino-acid aminotransferase, mitochondrial OS=Homo sapiens OX=9606 GN=BCAT2 PE=1 SV=2	0.01659321433999452	0.02027982577072962	BCAT2	1.0141561668950994
sp|O15397|IPO8_HUMAN Importin-8 OS=Homo sapiens OX=9606 GN=IPO8 PE=1 SV=2	0.08449936624932756	-0.0695526312052357	IPO8	0.9529334496712422
sp|O15400|STX7_HUMAN Syntaxin-7 OS=Homo sapiens OX=9606 GN=STX7 PE=1 SV=4	0.04287576402375678	-0.055957505020345966	STX7	0.9619557889200989
sp|O15427|MOT4_HUMAN Monocarboxylate transporter 4 OS=Homo sapiens OX=9606 GN=SLC16A3 PE=1 SV=1	0.010009052695950862	-0.005156558318829968	SLC16A3	0.9964321261816784
sp|O15439|MRP4_HUMAN Multidrug resistance-associated protein 4 OS=Homo sapiens OX=9606 GN=ABCC4 PE=1 SV=3	0.07967396615544271	0.07550473406470215	ABCC4	1.0537296240460567
sp|O15446|RPA34_HUMAN DNA-directed RNA polymerase I subunit RPA34 OS=Homo sapiens OX=9606 GN=CD3EAP PE=1 SV=1	0.9552490104729137	0.271142447012402	CD3EAP	1.206763065695747
sp|O15460|P4HA2_HUMAN Prolyl 4-hydroxylase subunit alpha-2 OS=Homo sapiens OX=9606 GN=P4HA2 PE=1 SV=1	0.5677637925370456	0.1438938147168077	P4HA2	1.1048831601639921
sp|O15488|GLYG2_HUMAN Glycogenin-2 OS=Homo sapiens OX=9606 GN=GYG2 PE=1 SV=2	1.4424298328862752	0.25052898855263783	GYG2	1.1896432378683799
sp|O15498|YKT6_HUMAN Synaptobrevin homolog YKT6 OS=Homo sapiens OX=9606 GN=YKT6 PE=1 SV=1	0.02126711815499862	-0.02068544637895059	YKT6	0.9857642416158019
sp|O15511|ARPC5_HUMAN Actin-related protein 2/3 complex subunit 5 OS=Homo sapiens OX=9606 GN=ARPC5 PE=1 SV=3	0.17442638816954195	0.09636924579172645	ARPC5	1.069079578221091
sp|O15514|RPB4_HUMAN DNA-directed RNA polymerase II subunit RPB4 OS=Homo sapiens OX=9606 GN=POLR2D PE=1 SV=1	0.20710412713070872	0.16019409552876215	POLR2D	1.1174374643852676
sp|O15533|TPSN_HUMAN Tapasin OS=Homo sapiens OX=9606 GN=TAPBP PE=1 SV=1	4.911074508117542	0.6247142649485333	TAPBP	1.5419054108595982
sp|O15551|CLD3_HUMAN Claudin-3 OS=Homo sapiens OX=9606 GN=CLDN3 PE=1 SV=1	0.5532520622697634	-0.19453233047097396	CLDN3	0.8738561225431647
sp|O43143|DHX15_HUMAN Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15 OS=Homo sapiens OX=9606 GN=DHX15 PE=1 SV=2	0.01760765968002284	-0.00294602736265559	DHX15	0.9979600529656781
sp|O43148|MCES_HUMAN mRNA cap guanine-N7 methyltransferase OS=Homo sapiens OX=9606 GN=RNMT PE=1 SV=1	0.3369283718090495	-0.09278253456889933	RNMT	0.937712432404316
sp|O43156|TTI1_HUMAN TELO2-interacting protein 1 homolog OS=Homo sapiens OX=9606 GN=TTI1 PE=1 SV=3	0.36841843162355936	-0.07930243528721359	TTI1	0.9465151904075332
sp|O43159|RRP8_HUMAN Ribosomal RNA-processing protein 8 OS=Homo sapiens OX=9606 GN=RRP8 PE=1 SV=2	0.3209078656004017	0.17508773053993093	RRP8	1.1290330594181677
sp|O43166|SI1L1_HUMAN Signal-induced proliferation-associated 1-like protein 1 OS=Homo sapiens OX=9606 GN=SIPA1L1 PE=1 SV=4	0.4419446474576262	-0.23940872833916127	SIPA1L1	0.8470924121314143
sp|O43169|CYB5B_HUMAN Cytochrome b5 type B OS=Homo sapiens OX=9606 GN=CYB5B PE=1 SV=3	0.01760765968002284	0.012099503575355941	CYB5B	1.0084220039897185
sp|O43172|PRP4_HUMAN U4/U6 small nuclear ribonucleoprotein Prp4 OS=Homo sapiens OX=9606 GN=PRPF4 PE=1 SV=2	0.48321916146223964	-0.1471257395766024	PRPF4	0.9030478006579478
sp|O43175|SERA_HUMAN D-3-phosphoglycerate dehydrogenase OS=Homo sapiens OX=9606 GN=PHGDH PE=1 SV=4	0.32865685868485256	-0.0550304823545722	PHGDH	0.9625741048914486
sp|O43181|NDUS4_HUMAN NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFS4 PE=1 SV=1	0.03582930024753109	0.019801733439972935	NDUFS4	1.013820143035454
sp|O43237|DC1L2_HUMAN Cytoplasmic dynein 1 light intermediate chain 2 OS=Homo sapiens OX=9606 GN=DYNC1LI2 PE=1 SV=1	0.013064712536993364	-0.006765248515932992	DYNC1LI2	0.995321664727359
sp|O43242|PSMD3_HUMAN 26S proteasome non-ATPase regulatory subunit 3 OS=Homo sapiens OX=9606 GN=PSMD3 PE=1 SV=2	0.8413025221988845	-0.23021201568551775	PSMD3	0.8525095993924707
sp|O43251|RFOX2_HUMAN RNA binding protein fox-1 homolog 2 OS=Homo sapiens OX=9606 GN=RBFOX2 PE=1 SV=3	0.47273450163845304	0.24551550135745426	RBFOX2	1.185516301953831
sp|O43252|PAPS1_HUMAN Bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 1 OS=Homo sapiens OX=9606 GN=PAPSS1 PE=1 SV=2	1.6680347778036968	-0.6569044840554281	PAPSS1	0.634237688998783
sp|O43264|ZW10_HUMAN Centromere/kinetochore protein zw10 homolog OS=Homo sapiens OX=9606 GN=ZW10 PE=1 SV=3	0.42257536751946806	-0.16087358391442505	ZW10	0.89448327740413
sp|O43290|SNUT1_HUMAN U4/U6.U5 tri-snRNP-associated protein 1 OS=Homo sapiens OX=9606 GN=SART1 PE=1 SV=1	0.22121624378326393	0.04332210013824156	SART1	1.030483996684306
sp|O43292|GPAA1_HUMAN Glycosylphosphatidylinositol anchor attachment 1 protein OS=Homo sapiens OX=9606 GN=GPAA1 PE=1 SV=3	0.3335512722987146	0.21647843817494417	GPAA1	1.1618939847039294
sp|O43293|DAPK3_HUMAN Death-associated protein kinase 3 OS=Homo sapiens OX=9606 GN=DAPK3 PE=1 SV=1	0.07426328847485694	-0.050461314588098216	DAPK3	0.9656275115571377
sp|O43294|TGFI1_HUMAN Transforming growth factor beta-1-induced transcript 1 protein OS=Homo sapiens OX=9606 GN=TGFB1I1 PE=1 SV=2	0.3524503780542356	0.1847370020766547	TGFB1I1	1.1366097546313523
sp|O43324|MCA3_HUMAN Eukaryotic translation elongation factor 1 epsilon-1 OS=Homo sapiens OX=9606 GN=EEF1E1 PE=1 SV=1	0.47273450163845304	-0.13711317415205326	EEF1E1	0.9093369148459032
sp|O43390|HNRPR_HUMAN Heterogeneous nuclear ribonucleoprotein R OS=Homo sapiens OX=9606 GN=HNRNPR PE=1 SV=1	0.22121624378326393	0.023531552135177547	HNRNPR	1.0164445767777768
sp|O43395|PRPF3_HUMAN U4/U6 small nuclear ribonucleoprotein Prp3 OS=Homo sapiens OX=9606 GN=PRPF3 PE=1 SV=2	0.265438154374431	0.05162057891748867	PRPF3	1.036428490021973
sp|O43396|TXNL1_HUMAN Thioredoxin-like protein 1 OS=Homo sapiens OX=9606 GN=TXNL1 PE=1 SV=3	0.33328564001593564	-0.07214815158966426	TXNL1	0.9512205896588856
sp|O43399|TPD54_HUMAN Tumor protein D54 OS=Homo sapiens OX=9606 GN=TPD52L2 PE=1 SV=2	0.02301161961968493	-0.010594426718788075	TPD52L2	0.9926834005833192
sp|O43402|EMC8_HUMAN ER membrane protein complex subunit 8 OS=Homo sapiens OX=9606 GN=EMC8 PE=1 SV=1	1.851783631872124	0.4988805063199392	EMC8	1.4131165952406228
sp|O43427|FIBP_HUMAN Acidic fibroblast growth factor intracellular-binding protein OS=Homo sapiens OX=9606 GN=FIBP PE=1 SV=3	2.182363165175431	0.31862959394520984	FIBP	1.2471453313394107
sp|O43432|IF4G3_HUMAN Eukaryotic translation initiation factor 4 gamma 3 OS=Homo sapiens OX=9606 GN=EIF4G3 PE=1 SV=2	0.07531373260850227	0.06965332300583493	EIF4G3	1.0494644689179344
sp|O43447|PPIH_HUMAN Peptidyl-prolyl cis-trans isomerase H OS=Homo sapiens OX=9606 GN=PPIH PE=1 SV=1	0.02635759580420302	0.01370606486820225	PPIH	1.00954559151246
sp|O43488|ARK72_HUMAN Aflatoxin B1 aldehyde reductase member 2 OS=Homo sapiens OX=9606 GN=AKR7A2 PE=1 SV=3	1.007631677009299	-0.3336733244393698	AKR7A2	0.7935135014796404
sp|O43491|E41L2_HUMAN Band 4.1-like protein 2 OS=Homo sapiens OX=9606 GN=EPB41L2 PE=1 SV=1	0.04485790302404976	0.013778453172775929	EPB41L2	1.0095962474897269
sp|O43493|TGON2_HUMAN Trans-Golgi network integral membrane protein 2 OS=Homo sapiens OX=9606 GN=TGOLN2 PE=1 SV=3	0.35737565410932565	0.22107752188139868	TGOLN2	1.1656038290936876
sp|O43504|LTOR5_HUMAN Ragulator complex protein LAMTOR5 OS=Homo sapiens OX=9606 GN=LAMTOR5 PE=1 SV=1	0.0035550185734763407	0.003903101305761436	LAMTOR5	1.0027090866266757
sp|O43505|B4GA1_HUMAN Beta-1,4-glucuronyltransferase 1 OS=Homo sapiens OX=9606 GN=B4GAT1 PE=1 SV=1	0.2906392081512796	0.22176688246588727	B4GAT1	1.1661609207293717
sp|O43583|DENR_HUMAN Density-regulated protein OS=Homo sapiens OX=9606 GN=DENR PE=1 SV=2	0.19939209191247126	-0.11390986490474812	DENR	0.9240803043042346
sp|O43592|XPOT_HUMAN Exportin-T OS=Homo sapiens OX=9606 GN=XPOT PE=1 SV=2	0.6726598879853029	-0.1746406117838425	XPOT	0.8859881991857195
sp|O43598|DNPH1_HUMAN 2'-deoxynucleoside 5'-phosphate N-hydrolase 1 OS=Homo sapiens OX=9606 GN=DNPH1 PE=1 SV=1	0.9471772424494693	-0.27113455554728044	DNPH1	0.8286676137085921
sp|O43615|TIM44_HUMAN Mitochondrial import inner membrane translocase subunit TIM44 OS=Homo sapiens OX=9606 GN=TIMM44 PE=1 SV=2	0.2781220325710735	0.089507635724971	TIMM44	1.0640069952078939
sp|O43617|TPPC3_HUMAN Trafficking protein particle complex subunit 3 OS=Homo sapiens OX=9606 GN=TRAPPC3 PE=1 SV=1	0.8954895474529105	0.3039879346921415	TRAPPC3	1.2345522822475006
sp|O43633|CHM2A_HUMAN Charged multivesicular body protein 2a OS=Homo sapiens OX=9606 GN=CHMP2A PE=1 SV=1	0.5968062936544964	-0.20851766834441599	CHMP2A	0.8654259773452815
sp|O43657|TSN6_HUMAN Tetraspanin-6 OS=Homo sapiens OX=9606 GN=TSPAN6 PE=1 SV=1	0.9192505791398373	0.30866190881445543	TSPAN6	1.238558411382749
sp|O43660|PLRG1_HUMAN Pleiotropic regulator 1 OS=Homo sapiens OX=9606 GN=PLRG1 PE=1 SV=1	0.027742424108755635	0.024237474253499813	PLRG1	1.0169420528651147
sp|O43663|PRC1_HUMAN Protein regulator of cytokinesis 1 OS=Homo sapiens OX=9606 GN=PRC1 PE=1 SV=2	0.4969535759970582	-0.223793756009928	PRC1	0.856310691781271
sp|O43665|RGS10_HUMAN Regulator of G-protein signaling 10 OS=Homo sapiens OX=9606 GN=RGS10 PE=1 SV=3	0.0223807646708058	-0.028239239792185428	RGS10	0.9806163764723956
sp|O43670|ZN207_HUMAN BUB3-interacting and GLEBS motif-containing protein ZNF207 OS=Homo sapiens OX=9606 GN=ZNF207 PE=1 SV=1	0.5343767943532195	0.25248773659684454	ZNF207	1.1912595142679765
sp|O43674|NDUB5_HUMAN NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFB5 PE=1 SV=1	0.023132090154701142	0.01442816926968099	NDUFB5	1.0100510204253323
sp|O43676|NDUB3_HUMAN NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 3 OS=Homo sapiens OX=9606 GN=NDUFB3 PE=1 SV=3	0.2586546140185935	0.06118019266923379	NDUFB3	1.0433188959648023
sp|O43678|NDUA2_HUMAN NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2 OS=Homo sapiens OX=9606 GN=NDUFA2 PE=1 SV=3	0.2411978656913664	-0.14480138629358652	NDUFA2	0.9045038907116955
sp|O43681|ASNA_HUMAN ATPase ASNA1 OS=Homo sapiens OX=9606 GN=ASNA1 PE=1 SV=2	0.32462979359117694	-0.17758179188056636	ASNA1	0.884183800922846
sp|O43684|BUB3_HUMAN Mitotic checkpoint protein BUB3 OS=Homo sapiens OX=9606 GN=BUB3 PE=1 SV=1	1.2219878729487184	-0.16835419626021597	BUB3	0.8898572374579501
sp|O43707|ACTN4_HUMAN Alpha-actinin-4 OS=Homo sapiens OX=9606 GN=ACTN4 PE=1 SV=2	0.08338774305193788	0.007309874670920813	ACTN4	1.0050796770531505
sp|O43708|MAAI_HUMAN Maleylacetoacetate isomerase OS=Homo sapiens OX=9606 GN=GSTZ1 PE=1 SV=3	0.914089783098782	-0.12318780274962227	GSTZ1	0.9181566335307083
sp|O43709|BUD23_HUMAN Probable 18S rRNA (guanine-N(7))-methyltransferase OS=Homo sapiens OX=9606 GN=BUD23 PE=1 SV=2	0.40455338979265976	-0.1839067196559364	BUD23	0.8803159303167971
sp|O43716|GATC_HUMAN Glutamyl-tRNA(Gln) amidotransferase subunit C, mitochondrial OS=Homo sapiens OX=9606 GN=GATC PE=1 SV=1	0.42833750795947634	-0.2793388601441805	GATC	0.8239685285331663
sp|O43719|HTSF1_HUMAN HIV Tat-specific factor 1 OS=Homo sapiens OX=9606 GN=HTATSF1 PE=1 SV=1	0.6002159081081334	-0.24830424290775466	HTATSF1	0.841885393789708
sp|O43747|AP1G1_HUMAN AP-1 complex subunit gamma-1 OS=Homo sapiens OX=9606 GN=AP1G1 PE=1 SV=5	0.2510480353936559	0.170347607281796	AP1G1	1.125329592322953
sp|O43752|STX6_HUMAN Syntaxin-6 OS=Homo sapiens OX=9606 GN=STX6 PE=1 SV=1	0.004597025293090542	-0.0028575119355220835	STX6	0.9980212839034442
sp|O43759|SNG1_HUMAN Synaptogyrin-1 OS=Homo sapiens OX=9606 GN=SYNGR1 PE=1 SV=2	0.14529262342388868	-0.07667580919070038	SYNGR1	0.9482400220496201
sp|O43760|SNG2_HUMAN Synaptogyrin-2 OS=Homo sapiens OX=9606 GN=SYNGR2 PE=1 SV=1	0.3262790440214236	0.14920966021534599	SYNGR2	1.108961792195072
sp|O43765|SGTA_HUMAN Small glutamine-rich tetratricopeptide repeat-containing protein alpha OS=Homo sapiens OX=9606 GN=SGTA PE=1 SV=1	0.49802791909323496	-0.14904999361676002	SGTA	0.9018441262953238
sp|O43768|ENSA_HUMAN Alpha-endosulfine OS=Homo sapiens OX=9606 GN=ENSA PE=1 SV=1	0.1226832796878137	-0.07478844871452717	ENSA	0.9494813390568223
sp|O43772|MCAT_HUMAN Mitochondrial carnitine/acylcarnitine carrier protein OS=Homo sapiens OX=9606 GN=SLC25A20 PE=1 SV=1	0.09057029283277913	-0.04306698094109007	SLC25A20	0.9705894065377502
sp|O43776|SYNC_HUMAN Asparagine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=NARS PE=1 SV=1	0.2944181626668262	-0.08917225720569599	NARS	0.9400619527901639
sp|O43790|KRT86_HUMAN Keratin, type II cuticular Hb6 OS=Homo sapiens OX=9606 GN=KRT86 PE=1 SV=1	0.24397642026692254	-0.061894790420447654	KRT86	0.9580050788887777
sp|O43795|MYO1B_HUMAN Unconventional myosin-Ib OS=Homo sapiens OX=9606 GN=MYO1B PE=1 SV=3	0.44532100460171375	0.10104461498475463	MYO1B	1.0725497846399972
sp|O43809|CPSF5_HUMAN Cleavage and polyadenylation specificity factor subunit 5 OS=Homo sapiens OX=9606 GN=NUDT21 PE=1 SV=1	0.8375343071974128	-0.19893936655222766	NUDT21	0.8711908056958548
sp|O43813|LANC1_HUMAN Glutathione S-transferase LANCL1 OS=Homo sapiens OX=9606 GN=LANCL1 PE=1 SV=1	0.6002159081081334	-0.21797828743955971	LANCL1	0.859769425675538
sp|O43815|STRN_HUMAN Striatin OS=Homo sapiens OX=9606 GN=STRN PE=1 SV=4	0.22318928006449135	-0.1260897401275335	STRN	0.9163116454626796
sp|O43818|U3IP2_HUMAN U3 small nucleolar RNA-interacting protein 2 OS=Homo sapiens OX=9606 GN=RRP9 PE=1 SV=1	0.16928109120485646	0.059027592659911865	RRP9	1.0417633533485837
sp|O43819|SCO2_HUMAN Protein SCO2 homolog, mitochondrial OS=Homo sapiens OX=9606 GN=SCO2 PE=1 SV=3	1.1594640511939323	0.11959241454156166	SCO2	1.0864278851317475
sp|O43823|AKAP8_HUMAN A-kinase anchor protein 8 OS=Homo sapiens OX=9606 GN=AKAP8 PE=1 SV=1	0.09407078492232428	-0.05830657795714302	AKAP8	0.9603907557296054
sp|O43824|GTPB6_HUMAN Putative GTP-binding protein 6 OS=Homo sapiens OX=9606 GN=GTPBP6 PE=2 SV=4	0.025864573967102657	-0.02318875235791577	GTPBP6	0.9840552665464648
sp|O43837|IDH3B_HUMAN Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial OS=Homo sapiens OX=9606 GN=IDH3B PE=1 SV=2	0.23447666601954817	0.03951299304105671	IDH3B	1.0277668274124967
sp|O43847|NRDC_HUMAN Nardilysin OS=Homo sapiens OX=9606 GN=NRDC PE=1 SV=3	2.287196402540049	-0.7344182053324786	NRDC	0.6010603651087314
sp|O43852|CALU_HUMAN Calumenin OS=Homo sapiens OX=9606 GN=CALU PE=1 SV=2	0.2411978656913664	0.03651300381956579	CALU	1.025631874571098
sp|O43865|SAHH2_HUMAN S-adenosylhomocysteine hydrolase-like protein 1 OS=Homo sapiens OX=9606 GN=AHCYL1 PE=1 SV=2	1.5108159607884961	-0.5481785367684407	AHCYL1	0.6838830146472793
sp|O43920|NDUS5_HUMAN NADH dehydrogenase [ubiquinone] iron-sulfur protein 5 OS=Homo sapiens OX=9606 GN=NDUFS5 PE=1 SV=3	0.14529262342388868	-0.09637960071582174	NDUFS5	0.9353773497416047
sp|O60216|RAD21_HUMAN Double-strand-break repair protein rad21 homolog OS=Homo sapiens OX=9606 GN=RAD21 PE=1 SV=2	0.11454826962529661	-0.04780778857577189	RAD21	0.9674052092048763
sp|O60220|TIM8A_HUMAN Mitochondrial import inner membrane translocase subunit Tim8 A OS=Homo sapiens OX=9606 GN=TIMM8A PE=1 SV=1	0.02087979884974948	0.016168182077841098	TIMM8A	1.0112699627083606
sp|O60231|DHX16_HUMAN Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16 OS=Homo sapiens OX=9606 GN=DHX16 PE=1 SV=2	0.5849713487492028	-0.1354094458099121	DHX16	0.9104114165110201
sp|O60232|ZNRD2_HUMAN Protein ZNRD2 OS=Homo sapiens OX=9606 GN=ZNRD2 PE=1 SV=1	1.416060219604314	-0.3695165860985773	ZNRD2	0.7740418169192479
sp|O60256|KPRB_HUMAN Phosphoribosyl pyrophosphate synthase-associated protein 2 OS=Homo sapiens OX=9606 GN=PRPSAP2 PE=1 SV=1	0.19453229923305432	-0.0652424420879546	PRPSAP2	0.9557846863447486
sp|O60264|SMCA5_HUMAN SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5 OS=Homo sapiens OX=9606 GN=SMARCA5 PE=1 SV=1	0.003188443626349489	-0.0009599248115185199	SMARCA5	0.9993348521323302
sp|O60271|JIP4_HUMAN C-Jun-amino-terminal kinase-interacting protein 4 OS=Homo sapiens OX=9606 GN=SPAG9 PE=1 SV=4	0.4734823963084258	-0.2688351242382488	SPAG9	0.8299894339931769
sp|O60282|KIF5C_HUMAN Kinesin heavy chain isoform 5C OS=Homo sapiens OX=9606 GN=KIF5C PE=1 SV=1	2.5017682410033975	-0.27793273270787205	KIF5C	0.824772003643434
sp|O60287|NPA1P_HUMAN Nucleolar pre-ribosomal-associated protein 1 OS=Homo sapiens OX=9606 GN=URB1 PE=1 SV=4	0.08121800648626544	-0.09498737847289784	URB1	0.9362804385191658
sp|O60306|AQR_HUMAN RNA helicase aquarius OS=Homo sapiens OX=9606 GN=AQR PE=1 SV=4	0.7648862170989938	-0.21283174663804239	AQR	0.8628419670529427
sp|O60313|OPA1_HUMAN Dynamin-like 120 kDa protein, mitochondrial OS=Homo sapiens OX=9606 GN=OPA1 PE=1 SV=3	0.13484143833461898	0.029939833731155496	OPA1	1.0209695462240909
sp|O60318|GANP_HUMAN Germinal-center associated nuclear protein OS=Homo sapiens OX=9606 GN=MCM3AP PE=1 SV=2	0.11845371850537888	0.09475683884661334	MCM3AP	1.0678854045657495
sp|O60341|KDM1A_HUMAN Lysine-specific histone demethylase 1A OS=Homo sapiens OX=9606 GN=KDM1A PE=1 SV=2	1.1049890353783332	-0.2021044954132847	KDM1A	0.8692815951343625
sp|O60343|TBCD4_HUMAN TBC1 domain family member 4 OS=Homo sapiens OX=9606 GN=TBC1D4 PE=1 SV=2	0.6544838263553056	-0.32170909517888213	TBC1D4	0.8001214484420259
sp|O60361|NDK8_HUMAN Putative nucleoside diphosphate kinase OS=Homo sapiens OX=9606 GN=NME2P1 PE=5 SV=1	0.0833567238867804	0.019570479949682085	NME2P1	1.013657648086282
sp|O60427|FADS1_HUMAN Acyl-CoA (8-3)-desaturase OS=Homo sapiens OX=9606 GN=FADS1 PE=1 SV=3	0.9356665261980944	-0.37141085019019804	FADS1	0.773026163985174
sp|O60443|GSDME_HUMAN Gasdermin-E OS=Homo sapiens OX=9606 GN=GSDME PE=1 SV=2	0.6132678101981601	-0.32948440788973743	GSDME	0.7958208443616298
sp|O60476|MA1A2_HUMAN Mannosyl-oligosaccharide 1,2-alpha-mannosidase IB OS=Homo sapiens OX=9606 GN=MAN1A2 PE=1 SV=1	0.22546662886774482	-0.127487187845422	MAN1A2	0.9154245018785594
sp|O60488|ACSL4_HUMAN Long-chain-fatty-acid--CoA ligase 4 OS=Homo sapiens OX=9606 GN=ACSL4 PE=1 SV=2	0.057548891322797766	0.02268381566224309	ACSL4	1.0158474831424456
sp|O60493|SNX3_HUMAN Sorting nexin-3 OS=Homo sapiens OX=9606 GN=SNX3 PE=1 SV=3	0.0472572201118005	-0.020849566699723265	SNX3	0.9856521079097372
sp|O60506|HNRPQ_HUMAN Heterogeneous nuclear ribonucleoprotein Q OS=Homo sapiens OX=9606 GN=SYNCRIP PE=1 SV=2	0.5040411378533922	-0.039385880787017546	SYNCRIP	0.9730690704426617
sp|O60508|PRP17_HUMAN Pre-mRNA-processing factor 17 OS=Homo sapiens OX=9606 GN=CDC40 PE=1 SV=1	0.10235105708260157	0.08688315076601971	CDC40	1.062073161758502
sp|O60524|NEMF_HUMAN Nuclear export mediator factor NEMF OS=Homo sapiens OX=9606 GN=NEMF PE=1 SV=4	0.36618839793601515	-0.22886663359541215	NEMF	0.8533049761518053
sp|O60547|GMDS_HUMAN GDP-mannose 4,6 dehydratase OS=Homo sapiens OX=9606 GN=GMDS PE=1 SV=1	0.023525393700815123	-0.017655297683302984	GMDS	0.9878368565570723
