category	term	number_of_genes	number_of_genes_in_background	ncbiTaxonId	inputGenes	preferredNames	p_value	fdr	description	-log10(fdr)	Enrichment	GO_score
Component	GO:0070013	50	5857	9606	PCK2,PSME2,PSMD10,LAP3,OAS3,NMI,TRIM21,PHC2,OASL,SP110,LGALS3BP,SAMHD1,PML,NSMCE2,DTX3L,ERAP1,FABP5,F2,NSD3,STAT2,WASHC5,OS9,BBX,HBA1,TRIM25,PARP10,OAS2,SP100,STAT1,XAF1,COL6A1,MPHOSPH8,CENPF,QSOX1,IFI16,MLLT11,EPHB2,PSMB9,PSMB8,TAP2,CCDC22,AGRN,ISG15,RCL1,KIF20A,IRF7,CALCOCO2,HELZ2,SSBP1,NR2C2	PCK2,PSME2,PSMD10,LAP3,OAS3,NMI,TRIM21,PHC2,OASL,SP110,LGALS3BP,SAMHD1,PML,NSMCE2,DTX3L,ERAP1,FABP5,F2,WHSC1L1,STAT2,KIAA0196,OS9,BBX,HBA1,TRIM25,PARP10,OAS2,SP100,STAT1,XAF1,COL6A1,MPHOSPH8,CENPF,QSOX1,IFI16,MLLT11,EPHB2,PSMB9,PSMB8,TAP2,CCDC22,AGRN,ISG15,RCL1,KIF20A,IRF7,CALCOCO2,HELZ2,SSBP1,NR2C2	1.07e-05	0.002	Intracellular organelle lumen	2.6989700043360187	0.2412867090892387	0.6512255902768063
Component	GO:0030176	7	157	9606	EMC8,DNAJB12,TAP1,TAP2,HLA-C,HLA-B,TAPBP	EMC8,DNAJB12,TAP1,TAP2,HLA-C,HLA-B,TAPBP	1.81e-05	0.0022	Integral component of endoplasmic reticulum membrane	2.657577319177794	0.959190316386203	2.5491224296029453
Component	GO:0031982	37	3879	9606	PSME2,LAP3,NECTIN2,TRIM21,LGALS3BP,PML,LPCAT1,DTX3L,ERAP1,FABP5,F2,WASHC5,HBA1,EHD3,MX2,JAK1,TAP1,WARS,COL6A1,QSOX1,GBP1,PSMB9,PSMB8,ECE1,TAP2,CCDC22,HLA-C,AGRN,GPR155,IRF7,MX1,IFITM3,CALCOCO2,HLA-B,TAPBP,VPS52,SSBP1	PSME2,LAP3,PVRL2,TRIM21,LGALS3BP,PML,LPCAT1,DTX3L,ERAP1,FABP5,F2,KIAA0196,HBA1,EHD3,MX2,JAK1,TAP1,WARS,COL6A1,QSOX1,GBP1,PSMB9,PSMB8,ECE1,TAP2,CCDC22,HLA-C,AGRN,GPR155,IRF7,MX1,IFITM3,CALCOCO2,HLA-B,TAPBP,VPS52,SSBP1	3.23e-05	0.0034	Vesicle	2.468521082957745	0.2894738732481185	0.7145723590784185
Component	GO:0031300	10	397	9606	EMC8,COX11,DNAJB12,TAP1,QSOX1,ECE1,TAP2,HLA-C,HLA-B,TAPBP	EMC8,COX11,DNAJB12,TAP1,QSOX1,ECE1,TAP2,HLA-C,HLA-B,TAPBP	3.58e-05	0.0036	Intrinsic component of organelle membrane	2.4436974992327127	0.7112014220180649	1.7379611364362944
Component	GO:0030670	5	75	9606	TAP1,TAP2,HLA-C,HLA-B,TAPBP	TAP1,TAP2,HLA-C,HLA-B,TAPBP	4.96e-05	0.0047	Phagocytic vesicle membrane	2.3279021420642825	1.1339006697254987	2.639609797942113
Component	GO:0012505	40	4542	9606	LAP3,APOL2,EMC8,LGALS3BP,PML,LPCAT1,DTX3L,ERAP1,FABP5,F2,WASHC5,OS9,PARP10,EHD3,MX2,JAK1,DNAJB12,TAP1,GRAMD1C,COL6A1,CENPF,SLC30A1,QSOX1,GBP1,SLC38A10,ECE1,TAP2,CCDC22,HLA-C,DNAJC1,AGRN,KIF20A,IRF7,MX1,IFITM3,CRELD2,HLA-B,TAPBP,VPS52,ATP2C1	LAP3,APOL2,EMC8,LGALS3BP,PML,LPCAT1,DTX3L,ERAP1,FABP5,F2,KIAA0196,OS9,PARP10,EHD3,MX2,JAK1,DNAJB12,TAP1,GRAMD1C,COL6A1,CENPF,SLC30A1,QSOX1,GBP1,SLC38A10,ECE1,TAP2,CCDC22,HLA-C,DNAJC1,AGRN,KIF20A,IRF7,MX1,IFITM3,CRELD2,HLA-B,TAPBP,VPS52,ATP2C1	8.35e-05	0.0075	Endomembrane system	2.1249387366083	0.25480479022542596	0.5414445690233595
Component	GO:0031301	9	366	9606	EMC8,COX11,DNAJB12,TAP1,QSOX1,TAP2,HLA-C,HLA-B,TAPBP	EMC8,COX11,DNAJB12,TAP1,QSOX1,TAP2,HLA-C,HLA-B,TAPBP	0.00011	0.0091	Integral component of organelle membrane	2.040958607678906	0.7007533528260942	1.4302085873102706
Component	GO:0042825	2	2	9606	TAP1,TAP2	TAP1,TAP2	0.00015	0.0119	TAP complex	1.9244530386074692	2.30999192878118	4.445470986501671
Component	GO:0031981	40	4733	9606	PSME2,PSMD10,LAP3,OAS3,NMI,TRIM21,PHC2,OASL,SP110,SAMHD1,PML,NSMCE2,DTX3L,FABP5,NSD3,STAT2,WASHC5,BBX,TRIM25,PARP10,OAS2,SP100,STAT1,XAF1,MPHOSPH8,CENPF,IFI16,MLLT11,EPHB2,PSMB9,PSMB8,TAP2,CCDC22,ISG15,RCL1,KIF20A,IRF7,CALCOCO2,HELZ2,NR2C2	PSME2,PSMD10,LAP3,OAS3,NMI,TRIM21,PHC2,OASL,SP110,SAMHD1,PML,NSMCE2,DTX3L,FABP5,WHSC1L1,STAT2,KIAA0196,BBX,TRIM25,PARP10,OAS2,SP100,STAT1,XAF1,MPHOSPH8,CENPF,IFI16,MLLT11,EPHB2,PSMB9,PSMB8,TAP2,CCDC22,ISG15,RCL1,KIF20A,IRF7,CALCOCO2,HELZ2,NR2C2	0.00021	0.0165	Nuclear lumen	1.7825160557860937	0.23691541564114837	0.4223055322435828
Component	GO:0031410	25	2386	9606	TRIM21,LGALS3BP,PML,LPCAT1,DTX3L,FABP5,WASHC5,HBA1,EHD3,MX2,JAK1,TAP1,QSOX1,GBP1,ECE1,TAP2,CCDC22,HLA-C,IRF7,MX1,IFITM3,CALCOCO2,HLA-B,TAPBP,VPS52	TRIM21,LGALS3BP,PML,LPCAT1,DTX3L,FABP5,KIAA0196,HBA1,EHD3,MX2,JAK1,TAP1,QSOX1,GBP1,ECE1,TAP2,CCDC22,HLA-C,IRF7,MX1,IFITM3,CALCOCO2,HLA-B,TAPBP,VPS52	0.00025	0.0182	Cytoplasmic vesicle	1.739928612014925	0.3302614981188945	0.5746314300239779
Component	GO:0005783	18	1438	9606	PML,LPCAT1,ERAP1,F2,WASHC5,OS9,DNAJB12,TAP1,COL6A1,SLC30A1,QSOX1,TAP2,HLA-C,DNAJC1,CRELD2,HLA-B,TAPBP,ATP2C1	PML,LPCAT1,ERAP1,F2,KIAA0196,OS9,DNAJB12,TAP1,COL6A1,SLC30A1,QSOX1,TAP2,HLA-C,DNAJC1,CRELD2,HLA-B,TAPBP,ATP2C1	0.00028	0.019	Endoplasmic reticulum	1.7212463990471711	0.4075055478376222	0.701417456807252
Component	GO:0000502	4	62	9606	PSME2,PSMD10,PSMB9,PSMB8	PSME2,PSMD10,PSMB9,PSMB8	0.00033	0.0216	Proteasome complex	1.665546248849069	1.1196602306108885	1.864845897079449
Component	GO:0005789	15	1085	9606	APOL2,EMC8,PML,LPCAT1,ERAP1,OS9,DNAJB12,TAP1,GRAMD1C,TAP2,HLA-C,DNAJC1,MX1,HLA-B,TAPBP	APOL2,EMC8,PML,LPCAT1,ERAP1,OS9,DNAJB12,TAP1,GRAMD1C,TAP2,HLA-C,DNAJC1,MX1,HLA-B,TAPBP	0.00035	0.0218	Endoplasmic reticulum membrane	1.6615435063953952	0.45065344965231297	0.7487803129044848
Component	GO:0031090	32	3548	9606	APOL2,EMC8,PML,LPCAT1,DTX3L,ERAP1,FABP5,COX11,OS9,SLC25A22,EHD3,MX2,DNAJB12,TAP1,GRAMD1C,SLC25A29,COL6A1,SLC30A1,QSOX1,GBP1,ECE1,TAP2,HLA-C,DNAJC1,IRF7,MX1,IFITM3,CALCOCO2,HLA-B,TAPBP,VPS52,ATP2C1	APOL2,EMC8,PML,LPCAT1,DTX3L,ERAP1,FABP5,COX11,OS9,SLC25A22,EHD3,MX2,DNAJB12,TAP1,GRAMD1C,SLC25A29,COL6A1,SLC30A1,QSOX1,GBP1,ECE1,TAP2,HLA-C,DNAJC1,IRF7,MX1,IFITM3,CALCOCO2,HLA-B,TAPBP,VPS52,ATP2C1	0.00041	0.0242	Organelle membrane	1.6161846340195687	0.26515829594139717	0.42854476348329945
Component	GO:0071556	3	26	9606	HLA-C,HLA-B,TAPBP	HLA-C,HLA-B,TAPBP	0.0004	0.0242	Integral component of lumenal side of endoplasmic reticulum membrane	1.6161846340195687	1.3721398355300245	2.2176313179097638
Component	GO:0098844	2	5	9606	MX2,MX1	MX2,MX1	0.00051	0.0262	Postsynaptic endocytic zone membrane	1.5816987086802545	1.9120519201091424	3.0242900529662315
Component	GO:1990111	2	5	9606	PSMB9,PSMB8	PSMB9,PSMB8	0.00051	0.0262	Spermatoproteasome complex	1.5816987086802545	1.9120519201091424	3.0242900529662315
Component	GO:0030139	7	301	9606	HBA1,EHD3,TAP1,TAP2,HLA-C,HLA-B,TAPBP	HBA1,EHD3,TAP1,TAP2,HLA-C,HLA-B,TAPBP	0.00089	0.0407	Endocytic vesicle	1.3904055907747799	0.6765234732015935	0.9406420194298675
Component	GO:0010008	9	499	9606	PML,DTX3L,EHD3,ECE1,HLA-C,IRF7,IFITM3,HLA-B,VPS52	PML,DTX3L,EHD3,ECE1,HLA-C,IRF7,IFITM3,HLA-B,VPS52	0.00098	0.0434	Endosome membrane	1.3625102704874892	0.5661338925971149	0.7713632431346301
Component	GO:0110165	97	17788	9606	PCK2,PSME2,PSMD10,LAP3,OAS3,EIF2AK2,NMI,APOL2,NECTIN2,EMC8,TRIM21,PHC2,OASL,SP110,LGALS3BP,SAMHD1,IFIH1,HERC5,PML,LPCAT1,NSMCE2,OGFR,ANO10,DTX3L,ERAP1,FABP5,COX11,F2,NSD3,STAT2,WASHC5,OS9,BBX,SLC25A22,HBA1,TRIM25,PARP10,LIMS2,EHD3,MX2,SYNM,OAS2,SP100,JAK1,DNAJB12,TAP1,WARS,GRAMD1C,SLC25A29,STAT1,XAF1,COL6A1,MPHOSPH8,CENPF,SLC30A1,QSOX1,DDR2,IFI16,MLLT11,GBP1,IFIT5,IFIT1,IFIT3,EPHB2,SLC38A10,PSMB9,PSMB8,ECE1,TAP2,SKIV2L,CCDC22,HLA-C,DNAJC1,AGRN,ISG15,DDX58,SAMD9,RCL1,GPR155,DNAJA4,KIF20A,IRF7,SERPINB7,MX1,IFITM3,CRELD2,IFI35,SP140L,CALCOCO2,HLA-B,TAPBP,VPS52,HELZ2,PARP14,SSBP1,ATP2C1,NR2C2	PCK2,PSME2,PSMD10,LAP3,OAS3,EIF2AK2,NMI,APOL2,PVRL2,EMC8,TRIM21,PHC2,OASL,SP110,LGALS3BP,SAMHD1,IFIH1,HERC5,PML,LPCAT1,NSMCE2,OGFR,ANO10,DTX3L,ERAP1,FABP5,COX11,F2,WHSC1L1,STAT2,KIAA0196,OS9,BBX,SLC25A22,HBA1,TRIM25,PARP10,LIMS2,EHD3,MX2,SYNM,OAS2,SP100,JAK1,DNAJB12,TAP1,WARS,GRAMD1C,SLC25A29,STAT1,XAF1,COL6A1,MPHOSPH8,CENPF,SLC30A1,QSOX1,DDR2,IFI16,MLLT11,GBP1,IFIT5,IFIT1,IFIT3,EPHB2,SLC38A10,PSMB9,PSMB8,ECE1,TAP2,SKIV2L,CCDC22,HLA-C,DNAJC1,AGRN,ISG15,DDX58,SAMD9,RCL1,GPR155,DNAJA4,KIF20A,IRF7,SERPINB7,MX1,IFITM3,CRELD2,IFI35,SP140L,CALCOCO2,HLA-B,TAPBP,VPS52,HELZ2,PARP14,SSBP1,ATP2C1,NR2C2	0.00097	0.0434	Cellular anatomical entity	1.3625102704874892	0.0466365422705278	0.06354276782361805
Component	GO:0042612	2	8	9606	HLA-C,HLA-B	HLA-C,HLA-B	0.0011	0.0458	MHC class I protein complex	1.3391345219961308	1.7079319374532176	2.28715061866334
Component	GO:0016020	61	9072	9606	PSME2,OAS3,EIF2AK2,APOL2,NECTIN2,EMC8,OASL,LGALS3BP,SAMHD1,PML,LPCAT1,OGFR,ANO10,DTX3L,ERAP1,FABP5,COX11,F2,STAT2,OS9,SLC25A22,HBA1,LIMS2,EHD3,MX2,SYNM,OAS2,JAK1,DNAJB12,TAP1,GRAMD1C,SLC25A29,COL6A1,MPHOSPH8,SLC30A1,QSOX1,DDR2,IFI16,GBP1,IFIT5,EPHB2,SLC38A10,ECE1,TAP2,HLA-C,DNAJC1,AGRN,DDX58,GPR155,DNAJA4,KIF20A,IRF7,MX1,IFITM3,CALCOCO2,HLA-B,TAPBP,VPS52,HELZ2,PARP14,ATP2C1	PSME2,OAS3,EIF2AK2,APOL2,PVRL2,EMC8,OASL,LGALS3BP,SAMHD1,PML,LPCAT1,OGFR,ANO10,DTX3L,ERAP1,FABP5,COX11,F2,STAT2,OS9,SLC25A22,HBA1,LIMS2,EHD3,MX2,SYNM,OAS2,JAK1,DNAJB12,TAP1,GRAMD1C,SLC25A29,COL6A1,MPHOSPH8,SLC30A1,QSOX1,DDR2,IFI16,GBP1,IFIT5,EPHB2,SLC38A10,ECE1,TAP2,HLA-C,DNAJC1,AGRN,DDX58,GPR155,DNAJA4,KIF20A,IRF7,MX1,IFITM3,CALCOCO2,HLA-B,TAPBP,VPS52,HELZ2,PARP14,ATP2C1	0.0012	0.0484	Membrane	1.3151546383555874	0.13761872224311564	0.18098990088260278
Function	GO:0046977	5	7	9606	TAP1,TAP2,HLA-C,HLA-B,TAPBP	TAP1,TAP2,HLA-C,HLA-B,TAPBP	2.14e-09	6.92e-06	TAP binding	5.1598939055432425	2.163863893102942	11.165308114446944
Function	GO:0003725	6	75	9606	OAS3,EIF2AK2,OASL,IFIH1,OAS2,DDX58	OAS3,EIF2AK2,OASL,IFIH1,OAS2,DDX58	3.15e-06	0.0038	Double-stranded rna binding	2.42021640338319	1.2130819157731236	2.935920751201619
Function	GO:0015433	3	3	9606	TAP1,TAP2,TAPBP	TAP1,TAP2,TAPBP	2.37e-06	0.0038	ATPase-coupled peptide antigen transmembrane transporter activity	2.42021640338319	2.30999192878118	5.590680357718985
Function	GO:0042605	4	22	9606	TAP1,HLA-C,HLA-B,TAPBP	TAP1,HLA-C,HLA-B,TAPBP	7.97e-06	0.0038	Peptide antigen binding	2.42021640338319	1.569629239286936	3.7988424321521204
Function	GO:0046978	3	4	9606	TAP1,TAP2,TAPBP	TAP1,TAP2,TAPBP	4.14e-06	0.0038	TAP1 binding	2.42021640338319	2.18505319217288	5.288301577961606
Function	GO:0042802	24	1896	9606	PSME2,EIF2AK2,NMI,NECTIN2,TRIM21,PHC2,SAMHD1,IFIH1,PML,FABP5,STAT2,SP100,TAP1,WARS,STAT1,CENPF,IFI16,GBP1,IFIT3,EPHB2,ECE1,DDX58,MX1,CALCOCO2	PSME2,EIF2AK2,NMI,PVRL2,TRIM21,PHC2,SAMHD1,IFIH1,PML,FABP5,STAT2,SP100,TAP1,WARS,STAT1,CENPF,IFI16,GBP1,IFIT3,EPHB2,ECE1,DDX58,MX1,CALCOCO2	1.77e-05	0.0072	Identical protein binding	2.1426675035687315	0.41236483749073854	0.8835607369058064
Function	GO:0036094	28	2516	9606	PCK2,OAS3,EIF2AK2,SAMHD1,IFIH1,FABP5,HBA1,EHD3,MX2,OAS2,JAK1,TAP1,WARS,GRAMD1C,QSOX1,DDR2,GBP1,EPHB2,TAP2,SKIV2L,AGRN,DDX58,DNAJA4,KIF20A,MX1,HELZ2,PARP14,ATP2C1	PCK2,OAS3,EIF2AK2,SAMHD1,IFIH1,FABP5,HBA1,EHD3,MX2,OAS2,JAK1,TAP1,WARS,GRAMD1C,QSOX1,DDR2,GBP1,EPHB2,TAP2,SKIV2L,AGRN,DDX58,DNAJA4,KIF20A,MX1,HELZ2,PARP14,ATP2C1	3.14e-05	0.0113	Small molecule binding	1.9469215565165803	0.35643932335016787	0.6939594022206255
Function	GO:0035639	22	1799	9606	PCK2,OAS3,EIF2AK2,SAMHD1,IFIH1,EHD3,MX2,OAS2,JAK1,TAP1,WARS,DDR2,GBP1,EPHB2,TAP2,SKIV2L,DDX58,DNAJA4,KIF20A,MX1,HELZ2,ATP2C1	PCK2,OAS3,EIF2AK2,SAMHD1,IFIH1,EHD3,MX2,OAS2,JAK1,TAP1,WARS,DDR2,GBP1,EPHB2,TAP2,SKIV2L,DDX58,DNAJA4,KIF20A,MX1,HELZ2,ATP2C1	7.22e-05	0.0234	Purine ribonucleoside triphosphate binding	1.630784142589857	0.39738344625783484	0.6480466226849857
Function	GO:0046914	16	1076	9606	PCK2,LAP3,TRIM21,PHC2,SAMHD1,IFIH1,PML,NSMCE2,ERAP1,COX11,HBA1,XAF1,ECE1,DDX58,ATP2C1,NR2C2	PCK2,LAP3,TRIM21,PHC2,SAMHD1,IFIH1,PML,NSMCE2,ERAP1,COX11,HBA1,XAF1,ECE1,DDX58,ATP2C1,NR2C2	9.4e-05	0.0277	Transition metal ion binding	1.5575202309355514	0.48229964010673443	0.7511914468391743
Function	GO:0000166	24	2119	9606	PCK2,OAS3,EIF2AK2,SAMHD1,IFIH1,EHD3,MX2,OAS2,JAK1,TAP1,WARS,QSOX1,DDR2,GBP1,EPHB2,TAP2,SKIV2L,DDX58,DNAJA4,KIF20A,MX1,HELZ2,PARP14,ATP2C1	PCK2,OAS3,EIF2AK2,SAMHD1,IFIH1,EHD3,MX2,OAS2,JAK1,TAP1,WARS,QSOX1,DDR2,GBP1,EPHB2,TAP2,SKIV2L,DDX58,DNAJA4,KIF20A,MX1,HELZ2,PARP14,ATP2C1	0.0001	0.0282	Nucleotide binding	1.5497508916806388	0.36407221378199145	0.5642212379447854
Function	GO:0032555	22	1864	9606	PCK2,OAS3,EIF2AK2,SAMHD1,IFIH1,EHD3,MX2,OAS2,JAK1,TAP1,WARS,DDR2,GBP1,EPHB2,TAP2,SKIV2L,DDX58,DNAJA4,KIF20A,MX1,HELZ2,ATP2C1	PCK2,OAS3,EIF2AK2,SAMHD1,IFIH1,EHD3,MX2,OAS2,JAK1,TAP1,WARS,DDR2,GBP1,EPHB2,TAP2,SKIV2L,DDX58,DNAJA4,KIF20A,MX1,HELZ2,ATP2C1	0.00012	0.0282	Purine ribonucleotide binding	1.5497508916806388	0.3819687015854237	0.5919563358761062
Function	GO:0097367	24	2226	9606	PCK2,OAS3,EIF2AK2,SAMHD1,IFIH1,F2,EHD3,MX2,OAS2,JAK1,TAP1,WARS,DDR2,GBP1,EPHB2,TAP2,SKIV2L,AGRN,DDX58,DNAJA4,KIF20A,MX1,HELZ2,ATP2C1	PCK2,OAS3,EIF2AK2,SAMHD1,IFIH1,F2,EHD3,MX2,OAS2,JAK1,TAP1,WARS,DDR2,GBP1,EPHB2,TAP2,SKIV2L,AGRN,DDX58,DNAJA4,KIF20A,MX1,HELZ2,ATP2C1	0.00022	0.0422	Carbohydrate derivative binding	1.3746875490383261	0.3426780104940965	0.47107519435545936
Function	GO:0001730	2	3	9606	OAS3,OAS2	OAS3,OAS2	0.00024	0.0438	2-5-oligoadenylate synthetase activity	1.3585258894959005	2.1339006697254987	2.898959305434731
Function	GO:0005488	79	12516	9606	PCK2,PSME2,PSMD10,LAP3,OAS3,EIF2AK2,NMI,APOL2,NECTIN2,TRIM21,PHC2,OASL,SP110,SAMHD1,IFIH1,HERC5,PML,LPCAT1,NSMCE2,DTX3L,ERAP1,FABP5,COX11,F2,NSD3,STAT2,OS9,BBX,HBA1,TRIM25,PARP10,LIMS2,EHD3,MX2,SYNM,OAS2,SP100,JAK1,DNAJB12,TAP1,WARS,GRAMD1C,STAT1,XAF1,COL6A1,MPHOSPH8,CENPF,QSOX1,DDR2,IFI16,GBP1,IFIT5,IFIT1,IFIT3,EPHB2,ECE1,TAP2,SKIV2L,CCDC22,HLA-C,DNAJC1,AGRN,ISG15,DDX58,DNAJA4,KIF20A,IRF7,MX1,CRELD2,SP140L,CALCOCO2,HLA-B,TAPBP,VPS52,HELZ2,PARP14,SSBP1,ATP2C1,NR2C2	PCK2,PSME2,PSMD10,LAP3,OAS3,EIF2AK2,NMI,APOL2,PVRL2,TRIM21,PHC2,OASL,SP110,SAMHD1,IFIH1,HERC5,PML,LPCAT1,NSMCE2,DTX3L,ERAP1,FABP5,COX11,F2,WHSC1L1,STAT2,OS9,BBX,HBA1,TRIM25,PARP10,LIMS2,EHD3,MX2,SYNM,OAS2,SP100,JAK1,DNAJB12,TAP1,WARS,GRAMD1C,STAT1,XAF1,COL6A1,MPHOSPH8,CENPF,QSOX1,DDR2,IFI16,GBP1,IFIT5,IFIT1,IFIT3,EPHB2,ECE1,TAP2,SKIV2L,CCDC22,HLA-C,DNAJC1,AGRN,ISG15,DDX58,DNAJA4,KIF20A,IRF7,MX1,CRELD2,SP140L,CALCOCO2,HLA-B,TAPBP,VPS52,HELZ2,PARP14,SSBP1,ATP2C1,NR2C2	0.00027	0.0438	Binding	1.3585258894959005	0.11015346559746564	0.14964633483185308
Function	GO:0046979	2	3	9606	TAP1,TAPBP	TAP1,TAPBP	0.00024	0.0438	TAP2 binding	1.3585258894959005	2.1339006697254987	2.898959305434731
TISSUES	BTO:0000570	37	2543	9606	OAS3,TRIM21,OASL,SP110,LGALS3BP,SAMHD1,IFIH1,LPCAT1,OGFR,ERAP1,F2,NSD3,OS9,HBA1,TRIM25,PARP10,EHD3,OAS2,TAP1,WARS,XAF1,MPHOSPH8,IFI16,IFIT5,SLC38A10,PSMB8,ECE1,SKIV2L,CCDC22,HLA-C,IRF7,IFI35,CALCOCO2,HLA-B,TAPBP,HELZ2,ATP2C1	OAS3,TRIM21,OASL,SP110,LGALS3BP,SAMHD1,IFIH1,LPCAT1,OGFR,ERAP1,F2,WHSC1L1,OS9,HBA1,TRIM25,PARP10,EHD3,OAS2,TAP1,WARS,XAF1,MPHOSPH8,IFI16,IFIT5,SLC38A10,PSMB8,ECE1,SKIV2L,CCDC22,HLA-C,IRF7,IFI35,CALCOCO2,HLA-B,TAPBP,HELZ2,ATP2C1	6.78e-10	1.29e-06	Hematopoietic system	5.889410289700751	0.47284729267246606	2.7847917109223643
TISSUES	BTO:0000081	58	6107	9606	PCK2,PSME2,PSMD10,LAP3,EIF2AK2,NMI,APOL2,NECTIN2,EMC8,PHC2,OASL,LGALS3BP,SAMHD1,IFIH1,OGFR,ANO10,ERAP1,FABP5,F2,NSD3,OS9,BBX,HBA1,TRIM25,PARP10,LIMS2,OAS2,SP100,DNAJB12,TAP1,WARS,GRAMD1C,STAT1,XAF1,COL6A1,MPHOSPH8,QSOX1,DDR2,IFI16,GBP1,IFIT1,IFIT3,ECE1,HLA-C,ISG15,DDX58,DNAJA4,KIF20A,IRF7,MX1,IFITM3,CALCOCO2,HLA-B,TAPBP,PARP14,SSBP1,ATP2C1,NR2C2	PCK2,PSME2,PSMD10,LAP3,EIF2AK2,NMI,APOL2,PVRL2,EMC8,PHC2,OASL,LGALS3BP,SAMHD1,IFIH1,OGFR,ANO10,ERAP1,FABP5,F2,WHSC1L1,OS9,BBX,HBA1,TRIM25,PARP10,LIMS2,OAS2,SP100,DNAJB12,TAP1,WARS,GRAMD1C,STAT1,XAF1,COL6A1,MPHOSPH8,QSOX1,DDR2,IFI16,GBP1,IFIT1,IFIT3,ECE1,HLA-C,ISG15,DDX58,DNAJA4,KIF20A,IRF7,MX1,IFITM3,CALCOCO2,HLA-B,TAPBP,PARP14,SSBP1,ATP2C1,NR2C2	1.15e-08	9.83e-06	Reproductive system	5.007446482167865	0.28759200234825166	1.4401015604583651
TISSUES	BTO:0001489	88	12619	9606	PCK2,PSME2,PSMD10,LAP3,OAS3,EIF2AK2,NMI,APOL2,NECTIN2,EMC8,TRIM21,PHC2,OASL,SP110,LGALS3BP,SAMHD1,IFIH1,PML,LPCAT1,OGFR,ANO10,DTX3L,ERAP1,FABP5,COX11,F2,NSD3,STAT2,OS9,BBX,SLC25A22,HBA1,TRIM25,PARP10,LIMS2,EHD3,MX2,SYNM,OAS2,SP100,JAK1,DNAJB12,TAP1,WARS,GRAMD1C,SLC25A29,STAT1,XAF1,COL6A1,MPHOSPH8,CENPF,QSOX1,DDR2,IFI16,MLLT11,GBP1,IFIT5,IFIT1,IFIT3,EPHB2,SLC38A10,PSMB8,ECE1,SKIV2L,CCDC22,HLA-C,AGRN,ISG15,DDX58,SAMD9,GPR155,DNAJA4,KIF20A,IRF7,SERPINB7,MX1,IFITM3,CRELD2,IFI35,CALCOCO2,HLA-B,TAPBP,VPS52,HELZ2,PARP14,SSBP1,ATP2C1,NR2C2	PCK2,PSME2,PSMD10,LAP3,OAS3,EIF2AK2,NMI,APOL2,PVRL2,EMC8,TRIM21,PHC2,OASL,SP110,LGALS3BP,SAMHD1,IFIH1,PML,LPCAT1,OGFR,ANO10,DTX3L,ERAP1,FABP5,COX11,F2,WHSC1L1,STAT2,OS9,BBX,SLC25A22,HBA1,TRIM25,PARP10,LIMS2,EHD3,MX2,SYNM,OAS2,SP100,JAK1,DNAJB12,TAP1,WARS,GRAMD1C,SLC25A29,STAT1,XAF1,COL6A1,MPHOSPH8,CENPF,QSOX1,DDR2,IFI16,MLLT11,GBP1,IFIT5,IFIT1,IFIT3,EPHB2,SLC38A10,PSMB8,ECE1,SKIV2L,CCDC22,HLA-C,AGRN,ISG15,DDX58,SAMD9,GPR155,DNAJA4,KIF20A,IRF7,SERPINB7,MX1,IFITM3,CRELD2,IFI35,CALCOCO2,HLA-B,TAPBP,VPS52,HELZ2,PARP14,SSBP1,ATP2C1,NR2C2	1.03e-08	9.83e-06	Whole body	5.007446482167865	0.15344966057865372	0.7683909630544324
TISSUES	BTO:0003091	61	6716	9606	PCK2,PSME2,PSMD10,LAP3,EIF2AK2,NMI,APOL2,NECTIN2,EMC8,PHC2,OASL,LGALS3BP,SAMHD1,IFIH1,PML,OGFR,ANO10,ERAP1,FABP5,F2,NSD3,OS9,BBX,HBA1,TRIM25,PARP10,LIMS2,OAS2,SP100,DNAJB12,TAP1,WARS,GRAMD1C,STAT1,XAF1,COL6A1,MPHOSPH8,QSOX1,DDR2,IFI16,GBP1,IFIT1,IFIT3,ECE1,HLA-C,AGRN,ISG15,DDX58,DNAJA4,KIF20A,IRF7,SERPINB7,MX1,IFITM3,CALCOCO2,HLA-B,TAPBP,PARP14,SSBP1,ATP2C1,NR2C2	PCK2,PSME2,PSMD10,LAP3,EIF2AK2,NMI,APOL2,PVRL2,EMC8,PHC2,OASL,LGALS3BP,SAMHD1,IFIH1,PML,OGFR,ANO10,ERAP1,FABP5,F2,WHSC1L1,OS9,BBX,HBA1,TRIM25,PARP10,LIMS2,OAS2,SP100,DNAJB12,TAP1,WARS,GRAMD1C,STAT1,XAF1,COL6A1,MPHOSPH8,QSOX1,DDR2,IFI16,GBP1,IFIT1,IFIT3,ECE1,HLA-C,AGRN,ISG15,DDX58,DNAJA4,KIF20A,IRF7,SERPINB7,MX1,IFITM3,CALCOCO2,HLA-B,TAPBP,PARP14,SSBP1,ATP2C1,NR2C2	1.75e-08	9.83e-06	Urogenital system	5.007446482167865	0.26821107632593577	1.3430526106267637
